!PDGY,129044,6,6,255,67.39,Vzg0AAAAAAAAAAAAAAAAAFc4NAA=
!PDGY,127488,2,2,255,67.47,AP////9///8=
!PDGY,127493,2,2,255,67.47,AP//////4P8=
!PDGY,65280,7,2,255,67.47,HZwVAAD///8=
!PDGY,127488,2,2,255,67.57,AP////9///8=
!PDGY,127493,2,2,255,67.57,AP//////4P8=
!PDGY,65280,7,2,255,67.57,HZwVAAD///8=
!PDGY,127488,2,2,255,67.67,AP////9///8=
!PDGY,127493,2,2,255,67.67,AP//////4P8=
!PDGY,65280,7,2,255,67.67,HZwVAAD///8=
!PDGY,61184,7,230,255,67.70,Zpn/D6wmAAA=
!PDGY,61184,7,230,255,67.70,ZpkcIJz///8=
!PDGY,129025,2,6,255,67.70,wNA7H4Re5f4=
!PDGY,127488,2,2,255,67.77,AP////9///8=
!PDGY,127493,2,2,255,67.77,AP//////4P8=
!PDGY,65280,7,2,255,67.77,HZwVAAD///8=
!PDGY,127489,2,2,255,67.78,AP////////9//3///////////38AAAAAf38=
!PDGY,129025,2,6,255,67.80,wNA7H4Re5f4=
!PDGY,127488,2,2,255,67.87,AP////9///8=
!PDGY,127493,2,2,255,67.87,AP//////4P8=
!PDGY,65280,7,2,255,67.87,HZwVAAD///8=
$PDGY,000000,4,0,12,67,10,0
!PDGY,127488,2,2,255,67.97,AP////9///8=
!PDGY,127493,2,2,255,67.97,AP//////4P8=
!PDGY,65280,7,2,255,67.97,HZwVAAD///8=
!PDGY,129026,2,6,255,67.99,AAAAAAAA//8=
!PDGY,127488,2,2,255,68.7,AP////9///8=
!PDGY,127493,2,2,255,68.7,AP//////4P8=
!PDGY,65280,7,2,255,68.7,HZwVAAD///8=
!PDGY,61184,7,228,255,68.16,ZpkIAyFiAAA=
!PDGY,127488,2,2,255,68.17,AP////9///8=
!PDGY,127493,2,2,255,68.17,AP//////4P8=
!PDGY,65280,7,2,255,68.17,HZwVAAD///8=
!PDGY,127508,6,225,255,68.26,ALoT1//tcUY=
!PDGY,127509,6,225,255,68.26,AwMA0A==
!PDGY,127507,6,225,255,68.26,AP/4/f//
!PDGY,127501,6,225,255,68.26,AP8AAP////8=
!PDGY,127508,6,229,255,68.27,78oT7P///0Y=
!PDGY,127506,6,229,255,68.27,Ru8AY/8/OP//CQA=
!PDGY,127508,6,227,255,68.27,AM4TJgD//0Y=
!PDGY,127508,6,227,255,68.27,AXUbHAD//0Y=
!PDGY,127506,6,227,255,68.27,RgAA////////
!PDGY,127506,6,227,255,68.27,RgED////////
!PDGY,127750,6,227,255,68.27,RgAD//////8=
!PDGY,127488,2,2,255,68.27,AP////9///8=
!PDGY,127493,2,2,255,68.27,AP//////4P8=
!PDGY,65280,7,2,255,68.28,HZwVAAD///8=
!PDGY,127489,2,2,255,68.28,AP////////9//3///////////38AAAAAf38=
!PDGY,127508,6,3,255,68.28,AP9//3///wA=
!PDGY,127750,6,3,255,68.28,AAD///////8=
!PDGY,127508,6,228,255,68.31,AMoT7P///0c=
!PDGY,127506,6,228,255,68.31,RwAAY/8/OP//CQA=
!PDGY,61184,7,228,255,68.31,Zpn/7qP///8=
!PDGY,127488,2,2,255,68.37,AP////9///8=
!PDGY,127493,2,2,255,68.37,AP//////4P8=
!PDGY,65280,7,2,255,68.38,HZwVAAD///8=
!PDGY,127258,6,6,255,68.38,APMAACP9//8=
!PDGY,126992,3,6,255,68.38,APCIT0Dq9R8=
!PDGY,129291,3,6,255,68.39,APwAAAAA//8=
!PDGY,129029,3,6,255,68.39,AIhPQOr1HwCANwa9q0UHACj8Q+Qxvv//////////PxD8ADIAAABcEgAAAA==
!PDGY,129044,6,6,255,68.39,Vzg0AAAAAAAAAAAAAAAAAFc4NAA=
!PDGY,127488,2,2,255,68.47,AP////9///8=
!PDGY,127493,2,2,255,68.47,AP//////4P8=
!PDGY,65280,7,2,255,68.48,HZwVAAD///8=
!PDGY,127488,2,2,255,68.57,AP////9///8=
!PDGY,127493,2,2,255,68.58,AP//////4P8=
!PDGY,65280,7,2,255,68.58,HZwVAAD///8=
!PDGY,127488,2,2,255,68.67,AP////9///8=
!PDGY,127493,2,2,255,68.68,AP//////4P8=
!PDGY,65280,7,2,255,68.68,HZwVAAD///8=
!PDGY,129025,2,6,255,68.69,wNA7H4Re5f4=
!PDGY,61184,7,230,255,68.70,Zpn/D6wmAAA=
!PDGY,61184,7,230,255,68.70,ZpkcIJz///8=
!PDGY,127488,2,2,255,68.77,AP////9///8=
!PDGY,127493,2,2,255,68.78,AP//////4P8=
!PDGY,65280,7,2,255,68.78,HZwVAAD///8=
!PDGY,127489,2,2,255,68.78,AP////////9//3///////////38AAAAAf38=
!PDGY,127488,2,2,255,68.88,AP////9///8=
!PDGY,127493,2,2,255,68.88,AP//////4P8=
!PDGY,65280,7,2,255,68.88,HZwVAAD///8=
!PDGY,129025,2,6,255,68.89,wNA7H4Re5f4=
$PDGY,000000,3,0,12,68,10,0
!PDGY,127488,2,2,255,68.98,AP////9///8=
!PDGY,127493,2,2,255,68.98,AP//////4P8=
